sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
132,0.5690768580665388,0.002930544355059705,0.033669391272197716
133,0.5691594611591885,0.0029500030949074956,0.034021095346493266
134,0.5674455761203498,0.0030059293936820666,0.034796148402566715
135,0.5709271915608566,0.003183885727898612,0.03699340920113641
136,0.5657347134385073,0.0026859984836032093,0.031323855895035474
137,0.5640987790892018,0.002920274247662031,0.0341809337258866
138,0.5647637627398335,0.002839660844034184,0.03335846177301119
139,0.5686587979971524,0.003323067982217197,0.03917839370375913
140,0.5638228328829931,0.002898358093767241,0.034293835445439035
141,0.5659910618326095,0.0028101316711734723,0.033368464773133356
142,0.5672756639456631,0.002811284553045283,0.033500321774919184
143,0.5653550941421113,0.002829026491677177,0.03383023643661706
144,0.5636743068192216,0.0027277642916920045,0.032733171500304054
145,0.5646510139195191,0.0027498162913718,0.0331121729468574
146,0.5618771775431892,0.002513321995045474,0.030368585212580894
147,0.5602162847417992,0.002269244944989958,0.027513132776790142
148,0.5601283427374006,0.0024697964227061732,0.030046370275003384
149,0.5627855538104667,0.0024244763023763523,0.029594504823985346
150,0.5610874014175995,0.002472604421655276,0.03028309584402465
