sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
5,22.3670669634573,2.5873365173923264,5.785460333556809
6,19.72290409120019,1.791460122347128,4.388163194294387
7,18.341287708560543,1.3772361580098618,3.6438243707001514
8,17.611953532111336,1.258490272369399,3.559548022598829
9,15.336184092640522,0.8322974803594351,2.4968924410783053
10,13.592904736563028,0.40037442514844096,1.2660951003496719
11,13.287380745477947,0.2908439678621245,0.9646203139368513
12,12.975668377223752,0.4131867876204201,1.4313210183494776
13,13.009506871696285,0.4681590931351141,1.6879716153733753
14,12.709939107255616,0.3205858937349447,1.1995225773888818
15,12.367082145677257,0.29357880217073695,1.1370258116067862
16,12.243012364830411,0.28187473127987345,1.1274989251194938
17,11.668688232029478,0.20548427380531284,0.847233365302645
18,11.52541070603217,0.21900992706701314,0.929180427457537
19,11.662294985235842,0.29028485690250044,1.265322356078165
20,11.624020087941618,0.2661231162594416,1.190138756680382
21,11.346953534069053,0.22459903520865016,1.0292420798576911
22,11.074781080075649,0.20395384835113287,0.9566283445827914
23,10.984022599188204,0.18049110328626142,0.8656049228177445
24,11.087316747288188,0.15890658360762067,0.7784800932151686
25,10.995916596415588,0.15757368943407107,0.7878684471703553
26,10.907576933464913,0.18845746042705602,0.9609482681996987
27,10.809496836705808,0.17765234521028847,0.9231086639639554
28,10.698918940427404,0.15693591253943112,0.8304267927086356
29,10.771046739744024,0.1665485608356233,0.8968914484908985
30,10.686561346721266,0.17204627524558447,0.9423362588674928
31,10.7548484821443,0.17517149921154523,0.9753136306935487
32,10.746784745336205,0.1642360388510229,0.9290593342942046
33,10.574650108766274,0.13736873025116364,0.7891232766031931
34,10.627679929410629,0.1511392944937192,0.881285955613734
35,10.506459891446285,0.14166692516528756,0.838112831904244
36,10.355865672082398,0.14077611542880913,0.8446566925728548
37,10.3021874766923,0.13537045996859645,0.8234263616062135
38,10.386868362471672,0.14035600562683961,0.8652125264868825
39,10.339900393564054,0.13183968353302322,0.8233385597732084
40,10.240949081459826,0.12567443661958588,0.7948349267527267
41,10.294988906213035,0.13282129726240186,0.8504712677481586
42,10.225251030008307,0.1313010348233309,0.8509279601226282
43,10.173803565294941,0.1341905419395046,0.8799462293110708
44,10.066564719684333,0.1313988454101025,0.8716013362224455
45,9.988662517437461,0.11296567792391271,0.7577968048866485
46,9.982926811621038,0.11103258420473698,0.7530596249556687
47,9.859960822826036,0.10192780128935315,0.6987817998181174
48,9.78627617470092,0.07951112021626597,0.5508691999251581
49,9.699889634447041,0.07821352250075993,0.5474946575053194
50,9.583068880179923,0.07478120295855624,0.5287829571728263
51,9.580097242796526,0.07305923277288387,0.5217472818918024
52,9.524995645597283,0.06738883867169809,0.48594782644955614
53,9.39290946072965,0.06726025399819617,0.4896620402877874
54,9.392821759667365,0.05815229031368949,0.4273303159281959
55,9.347029429555748,0.062324575489459556,0.4622114224538094
56,9.330491951945996,0.057716227661330576,0.43190869913148805
57,9.277398424189903,0.06052525230207805,0.4569556340336791
58,9.334343305139914,0.04990442261501584,0.38006075961510427
59,9.360586459425956,0.038735742926595526,0.2975348870711507
60,9.253217202793264,0.0397916280878727,0.3082246258056205
61,9.251766751667173,0.04513324653752291,0.3525019241423034
62,9.156017462113311,0.03866864573718746,0.3044772210119873
63,9.097604640022519,0.03582115617114541,0.2843216127109723
64,9.161745797142201,0.04018447767869973,0.32147582142959785
65,9.134147732177725,0.04158735445789639,0.33528797070941335
66,9.055897593899598,0.03957117972262889,0.3214777837833889
